ticket_id,short_description,create_time,updated_time,creator_id,description
SCTASK0925373,"Enterprise Reporting Center-Report Data-KEE Coverage trend显示77%","2025-04-10 14:32:51.000000","2025-04-10 14:33:28.000000",kjxq557,"PRID:KKQD403
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18616019458
 
Problem Description:
1.客户反馈在Medical dashboard-KEE analysis中查看同事的-KEE Coverage trend,只显示77% ，但是客户计算，该同事正常3个月覆盖30位拜访客户，不应该只有77%，所以需要后台协助核实下，咨询计算逻辑，请协助
2.界面如截图
3.转单到相关团队
#ID:01ES0K58J4BTBAEUJJAKF75AES000SDN"
INC2048107,"NextGen-System issue-更正系统Model：Lenovo Thinkpad X1 Carbon Gen9","2025-04-10 14:32:17.000000","2025-04-10 14:34:07.000000",kxvx387,"Mail Received Time:2025-04-10 14:30
Mail Replied Time:2025-04-10 14:33
PRID:klmm971
 User Current Location/用户当前位置:
 User Contact Phone NO./用户联系电话:+86  veronica.xu@astrazeneca.com
 Problem Description:
 1.如下截图，电脑PF3DRBF2的型号是Lenovo Thinkpad X1 Carbon Gen9，但在系统中显示Lenovo Thinkpad X1 Carbon G11，麻烦开单Global更正为正确型号：Lenovo Thinkpad X1 Carbon Gen9
 2.辛苦同事帮助处理，谢谢！
 3.转单相关团队处理
 #ID:"
SCTASK0925362,"Mobile Portal-Installation-下载掌上AZ","2025-04-10 14:32:04.000000","2025-04-10 14:36:10.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已给用户发送二维码
2.
3.用户确认同意关单
#ID01ES0K58J4BTBAEUJJAKF75AES000SBA"
SCTASK0925361,Workmate-IT用户申请-我提交不了设备的申请了,"2025-04-10 14:32:00.000000","2025-04-10 14:42:46.000000",kpzc084,"PRID：KZCM734
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86    13173315633
Problem Description:
1 客户反馈：我在Workmate系统里根本就无法提交任何流程，只要提交就报错，流程保存失败，请后台马上修复这个问题，让我可以正常提交这个流程
客户反馈：我确认整个流程我填写全都正确的，系统问题导致我无法提交
2. 报错的截图上传附件了，请后台加急处理
3派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000SE2"
INC2048101,"Veeva-error-Address field is missing in user Call Report","2025-04-10 14:31:49.000000","2025-04-10 14:33:14.000000",kmxp123,"Mail Received Time:2025-04-10 14:20
Mail Replied Time:2025-04-10 14:23

PRID: as caller
Primary Contact: as caller

What user described in the email/ phone/ chat:
1.Hi SD,

Please check the reason why the address field is showing “None” in Dr. Chan, Wing Hong account. This issue happens in Connie Guo user account.
"
INC2048097,"Ncep Speaker-Rework-讲者退回无法重新提交","2025-04-10 14:31:25.000000","2025-04-10 14:37:37.000000",kmhj310,"PRID： KCRR883
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86  13815143800
Problem Description: 
1  新建讲者审批退回，无法重新编辑提交
2.  
3转单相关团队处理 
#ID: 01ES0K58J4BTBAEUJJAKF75AES000SEB"
SCTASK0925355,"Ncep Event-AI Coach-咨询算不算有效自讲","2025-04-10 14:30:50.000000","2025-04-10 14:31:18.000000",kjmw056,"PRID:khzr411
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  昨天开展了播点自讲会，材料播放和录制了材料编号150291的，现在necp的ai打分中提示本会议不适用ai打分，ai小程序那边已经出了成绩。这个算ai自讲嘛     
2.       
3.
#ID："
SCTASK0925353,"Ncep Speaker-Renew-续签催促","2025-04-10 14:30:40.000000","2025-04-10 14:31:17.000000",kjwc657,"PRID:KNCX206
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13912260758
Problem Description:讲者续签审批催促
Troubleshooting Steps:
1.需要咨询NCEP Support
2.用户同意关单
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000RVA"
SCTASK0925352,e学荟服务号-解绑-解绑医学荟认证信息,"2025-04-10 14:30:35.000000","2025-04-10 14:35:03.000000",kpgl336,"PRID：KRPM633
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 17305939071
Problem Description:
 医学荟认证信息错误，科室不对"
INC2048082,Intune-Synchronization-看不到邮件,"2025-04-10 14:29:49.000000","2025-04-10 14:31:52.000000",kqmk961,"PRID: KWTX980

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. 用户表示看不到公共邮箱发的邮件
2. 
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000S5B
"
INC2048078,【Teams】Outlookの予定がTeamsに反映されない,"2025-04-10 14:28:42.000000","2025-04-10 14:30:42.000000",kscz006,"Mail Received Time:2025-04-10 09:50
Mail Replied Time:2025-04-10 10:06


【詳細】
Outlookで、Teams会議設定したものが、Teams画面に反映されません。（3日ほど前に設定した会議です）
以下の黄色の会議がTeams会議に表示されません。
Teamsの再起動などは行っております。対応方法を教えていただけないでしょうか。


【対応】
約束の通り、リモートで連絡取れた時にユーザー側で解決できたことを分かりました。
本件をクローズします。

Watanabe, Mayuko <Mayuko.Watanabe@astrazeneca.com>
krdv542"
SCTASK0925345,"Ncep Event-Audience&EM-咨询同一批人参加两场会是不是有影响","2025-04-10 14:28:15.000000","2025-04-10 14:28:49.000000",kjmw056,"PRID:kvvf045
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 下午一场自讲会，晚上一场esm会，有两个店员为同一批人，是否有影响？      
2.       
3.
#ID："
SCTASK0925344,"iClaim-How to-报销问题","2025-04-10 14:28:02.000000","2025-04-10 14:28:43.000000",kkwk546,"PRID：KGNP877
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户咨询报销问题
Troubleshooting Steps:
1.联系负责联系人
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000SEG"
SCTASK0925337,"SAP-how to-add the custom field column for PO line number in ZKSB1 report","2025-04-10 14:26:54.000000","2025-04-10 15:02:53.000000",ktgq755,"I would like to raise a ticket to SAP team to enquire how to add the custom field column for PO line number in ZKSB1 report.
Below screenshot of report from ZKSB1.
Currently under the Change Layout there is no selection for PO line number. Thanks."
SCTASK0925329,e学荟服务号-认证流程-获取二维码,"2025-04-10 14:24:46.000000","2025-04-10 14:25:20.000000",kjmw056,"PRID:krnj240
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.需要给客户地推扫码，但是二维码找不到
2.       
3.
#ID："
SCTASK0925328,NCEP-CRM-触达确认-文章转发看不到文章,"2025-04-10 14:24:35.000000","2025-04-10 14:24:35.000000",kxvx387,"PRID:KXRH131
 User Current Location/用户当前位置:
 User Contact Phone NO./用户联系电话:+86  15001013392
 Problem Description:
 1.用户反馈转发材料 北京安贞医院  神内科   （刘悦，高天理  ）同一文章    材料是：慢性肾脏病多学科临床管理路径专辑专家共识重磅发布   昨天下午4:20左右  转发后医生收不到
 2.辛苦同事帮助处理，谢谢！
 3.转单相关团队处理
 #ID:"
SCTASK0925322,iBuy-转移PO单,"2025-04-10 14:22:52.000000","2025-04-10 14:39:28.000000",kmnk836,"PRID:KRZH568
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13918578911
Problem Description:
1.同事表示需要转移PO单 7000158439  
2.
3.派单至相关团队"
SCTASK0925319,"Ncep Speaker-Create New-新建讲者","2025-04-10 14:21:58.000000","2025-04-10 14:22:26.000000",kqqs793,"PRID：KWTM298
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15332363355
Problem Description:用户询问新建讲者审批能否催促
Troubleshooting Steps:
1，建议用户尝试给NCEP邮件组发送邮件询问
2，
3，用户同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000SE4"
INC2048049,eApproval-医院配送申请-审批人错误,"2025-04-10 14:21:58.000000","2025-04-10 14:33:20.000000",kkhh543,"PRID:KMTV962
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18670382736
 
Problem Description:
1.用户反馈提交申请后发现当前BU审批人不对 应该是乳腺团队的白帅审批 但是当前是肺癌团队的刘能文审批
2.麻烦帮忙处理 谢谢
3.转单相关团队处理

#ID：01ES0K58J4BTBAEUJJAKF75AES000SDV"
INC2048043,"NCEP-CRM-Customer Audit-客户科室显示有误","2025-04-10 14:21:16.000000","2025-04-10 14:22:09.000000",kjmw056,"PRID:kjcz198
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613675670899
 
Problem Description:
1. HN07655N0023T黄超老师 是心血管科老师现系统显示儿急诊科，烦请帮助查询     
2.       
3.
#ID："
SCTASK0925312,"Ncep Event-AI Coach-没有出分数","2025-04-10 14:19:32.000000","2025-04-10 14:20:41.000000",klgx523,"PRID： KHVJ569
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86  18001300685
Problem Description: 
1  ai自讲没有出分数，平时都很快，三天没出了，想调查一下
2.  会议号:ec250405367104
课件编码：cn-143109
3派单至相关团队 
#ID: 01ES0K58J4BTBAEUJJAKF75AES000SDM"
SCTASK0925311,"NCEP Event-Tencent-含播点会议操作咨询","2025-04-10 14:19:32.000000","2025-04-10 14:20:10.000000",kmhj310,"PRID：KCPV822
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1含播点的线下会结束的会议没有正常结束，叉掉了腾讯会议
2
Troubleshooting Steps:
1已和用户确认实际会议时间，ncep系统中没有问题
2
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000SDI"
SCTASK0925306,"Ncep Event-Sync-咨询不是自己的会议依旧显示在日历中","2025-04-10 14:18:31.000000","2025-04-10 14:19:07.000000",kjmw056,"PRID:kskb316
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 日历不相关的会议可以不要出现吗
2.       
3.
#ID："
INC2048026,NCEP-CRM-实名认证-无法实名认证,"2025-04-10 14:18:30.000000","2025-04-10 14:19:58.000000",kpgl336,"PRID:KQQZ347
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15845564543

Problem Description:
用户表示无法实名认证，显示手机号未实名
#ID：01ES0K58J4BTBAEUJJAKF75AES000SDS
"
INC2048020,"iSpotcheck-system issue-无法拍照","2025-04-10 14:17:22.000000","2025-04-10 14:18:50.000000",kkwk546,"PRID:KPNQ264
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.用户反馈无法拍照 
2. 
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000SDP
"
SCTASK0925296,Office-Outlook-用户需要查询邮件是否发送成功,"2025-04-10 14:15:36.000000","2025-04-10 14:33:43.000000",kvsv536,"PRID:KXPB355
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15611299109

Problem Description:
1. 用户需要查询邮件是否发送成功 ；用户发送给300多人， 见附件邮件
2. 邮箱地址：
3.转单相关团队处理"
SCTASK0925293,e学荟服务号-解绑-非目标客户解绑,"2025-04-10 14:15:09.000000","2025-04-10 14:15:52.000000",kqmk961,"PRID: KJTS822

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. 用户咨询如何进行非目标客户解绑
2. 
3."
INC2048011," 【Veeva】VeevaのiDetalingが表示できません","2025-04-10 14:15:06.000000","2025-04-10 14:16:23.000000",kfvt683,"#ID:01ES0K58J4BTBAEUJJAKF75AES000SDC

【詳細】
VeevaアプリのiDetalingが表示できません
「すべてのメディアをダウンロード」をクリックして、一時間待っても終わらない。
「完全なデータベースリフレッシュ」を実施して改善できますが、一時間以上かかります。
講演会の前日は開けますが、当日にまた同じ現象が発生して、クレームになります。
永遠の対策がありますか。

【対応】
・Prid ：kpbn702
・氏名 ：阪本 恵利子
・所属 ：CVRM 東京 東京2 ( CVRM Tokyo Tokyo 2 )
・連絡先：Eriko.Sakamoto@astrazeneca.com

聞き出した項目:
①Veevaのバージョン:243.5.400
②特定のインデックス画面ではなくて、すべてのスライドが表示されない
③特にエラーメッセージがないため、画面ショットは取得していない

Veeva担当へエスカレーション"
SCTASK0925291,"EXUEHUI - HCP Removal-解绑","2025-04-10 14:14:18.000000","2025-04-10 14:15:07.000000",kcpj788,"Mail Received Time:2025-04-10  12:40
Mail Replied Time:2025-04-10  14:14
PRID：kgnf399
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8618307625776
Problem Description:
1.代表k账号：kgnf399

2.医生医院：鞍山市中心医院

3.医生姓名：李秋实

4.HCP编号：LNASO01H0053T

5.解绑原因：身份信息绑定错误

6.是否是代表目标医生：否
转单到相关团队"
SCTASK0925290,Backup-备份咨询,"2025-04-10 14:13:46.000000","2025-04-10 14:14:44.000000",kjwc657,"PRID:kbfd644
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15961727627
Problem Description:换新电脑，旧设备数据如何备份
Troubleshooting Steps:
1.告知用户使用OneDrive和Box备份
2.用户同意关单
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000RT5；01ES0K58J4BTBAEUJJAKF75AES000RTR"
SCTASK0925289,e学荟服务号-解绑-解绑规则,"2025-04-10 14:13:34.000000","2025-04-10 14:14:00.000000",kkhd377,"PRID: KGQB002
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.非目标用户解绑
2.
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000SDH"
SCTASK0925286,Workmate-IT用户申请-撤回申请,"2025-04-10 14:12:54.000000","2025-04-10 14:14:45.000000",kmnk836,"PRID:KDKV397
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18857856562
Problem Description:
1.同事表示需要撤回IT用户申请
2.
3."
INC2047997,"Ncep Event-Sign in-入会显示错误","2025-04-10 14:12:47.000000","2025-04-10 14:14:52.000000",kjmw056,"PRID:kfww428
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  入会显示错误     
2.       
3.
#ID："
SCTASK0925284,iBuy-派单到Ibuy系统,"2025-04-10 14:12:10.000000","2025-04-10 14:16:48.000000",kdxd911,"PRID：kjht225
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86  13917538105
Problem Description:
1   查询7000186523的状态~感谢
2.
3派单至相关团队"
INC2047988,"Ncep Event-CrossHCO-录屏不全","2025-04-10 14:11:38.000000","2025-04-10 14:13:15.000000",kqmk961,"PRID: KBRR676

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. 用户表示会议录屏显示不全
2. 
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000S7A"
SCTASK0925278,"Ncep Event-Audience&EM-咨询录制相关","2025-04-10 14:10:54.000000","2025-04-10 14:11:31.000000",kjmw056,"PRID:kqzh927
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 咨询录屏过度期到什么时候      
2.       
3.
#ID："
SCTASK0925277,"Forecast Website-How to use-设置代理","2025-04-10 14:10:33.000000","2025-04-10 14:10:33.000000",kqmk961,"PRID: KGPK732

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 18844039584
Problem Description:
1. 用户表示有同事换岗了，导致现在无法进入Forecast填写，用户咨询是否可以让换岗同事的老板设置一个代理，由自己来完成填写
2. 辛苦同事查看一下
3.转单"
